transactionId,userId,date,amount,type,category,merchantName,description,paymentMode,isRecurring,source
TXN0001831,U003,2025-11-11,3762,Expense,Utilities,Gas Company,Utilities,UPI,false,Utilities
TXN0001832,U003,2025-11-29,7785,Expense,Shopping,Amazon,Shopping,Cash,false,Shopping
TXN0001833,U003,2025-11-05,5141,Expense,Entertainment,Amazon Prime,Entertainment,UPI,false,Entertainment
TXN0001834,U003,2025-12-28,55000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001835,U003,2025-12-09,33000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0001836,U003,2025-12-12,18660,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001837,U003,2025-12-29,6763,Expense,Medical,Clinic,Medical,Credit Card,false,Medical
TXN0001838,U003,2025-12-17,3182,Expense,Utilities,Electricity Board,Utilities,Credit Card,false,Utilities
TXN0001839,U003,2025-12-30,2892,Expense,Dining,Fast Food Chain,Dining,UPI,false,Dining
TXN0001840,U003,2025-12-29,7858,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0001841,U003,2025-12-22,5489,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0001842,U003,2025-12-11,4302,Expense,Dining,Food Delivery,Dining,Net Banking,false,Dining
TXN0001843,U003,2025-12-07,3859,Expense,Utilities,Water Supply,Utilities,Debit Card,false,Utilities
TXN0001844,U003,2025-12-30,8002,Expense,Shopping,Amazon,Shopping,Net Banking,false,Shopping
TXN0001845,U003,2025-12-20,3802,Expense,Utilities,Gas Company,Utilities,Cash,false,Utilities
TXN0001846,U003,2026-01-27,55000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001847,U003,2026-01-04,17763,Expense,Shopping,Local Store,Shopping,UPI,false,Shopping
TXN0001848,U003,2026-01-06,4713,Expense,Entertainment,Gaming Store,Entertainment,UPI,false,Entertainment
TXN0001849,U003,2026-01-04,37097,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0001850,U003,2026-01-12,4203,Expense,Education,Tuition,Education,UPI,false,Education
TXN0001851,U003,2026-01-19,3784,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001852,U003,2026-01-26,7394,Expense,Groceries,Local Market,Groceries,Credit Card,false,Groceries
TXN0001853,U003,2026-01-05,5019,Expense,Groceries,Carrefour,Groceries,Net Banking,false,Groceries
TXN0001854,U003,2026-01-06,3484,Expense,Utilities,Electricity Board,Utilities,Cash,false,Utilities
TXN0001855,U003,2026-01-02,3505,Expense,Utilities,Gas Company,Utilities,Debit Card,false,Utilities
TXN0001856,U003,2026-01-04,6006,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0001857,U004,2024-01-28,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001858,U004,2024-01-15,10833,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001859,U004,2024-01-11,7414,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0001860,U004,2024-01-25,3166,Expense,Utilities,Gas Company,Utilities,Credit Card,false,Utilities
TXN0001861,U004,2024-01-18,48018,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001862,U004,2024-01-03,7547,Expense,Groceries,Costco,Groceries,Cash,false,Groceries
TXN0001863,U004,2024-01-03,8523,Expense,Shopping,Nike,Shopping,UPI,false,Shopping
TXN0001864,U004,2024-01-03,2520,Expense,Entertainment,Gaming Store,Entertainment,Credit Card,false,Entertainment
TXN0001865,U004,2024-01-05,3271,Expense,Utilities,Gas Company,Utilities,Credit Card,false,Utilities
TXN0001866,U004,2024-01-19,2181,Expense,Transportation,Gas Station,Transportation,Net Banking,false,Transportation
TXN0001867,U004,2024-01-06,2480,Expense,Transportation,Ola,Transportation,Debit Card,false,Transportation
TXN0001868,U004,2024-01-16,4544,Expense,Transportation,Uber,Transportation,Net Banking,false,Transportation
TXN0001869,U004,2024-02-26,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001870,U004,2024-02-09,7326,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001871,U004,2024-02-16,1660,Expense,Transportation,Parking,Transportation,Cash,false,Transportation
TXN0001872,U004,2024-02-02,6882,Expense,Groceries,Local Market,Groceries,Net Banking,false,Groceries
TXN0001873,U004,2024-02-24,5584,Expense,Groceries,Whole Foods,Groceries,UPI,false,Groceries
TXN0001874,U004,2024-02-10,3938,Expense,Entertainment,Gaming Store,Entertainment,Net Banking,false,Entertainment
TXN0001875,U004,2024-02-07,2506,Expense,Dining,Cafe,Dining,UPI,false,Dining
TXN0001876,U004,2024-02-24,13770,Expense,Medical,Pharmacy,Medical,Cash,false,Medical
TXN0001877,U004,2024-02-02,19050,Expense,Entertainment,Gaming Store,Entertainment,UPI,false,Entertainment
TXN0001878,U004,2024-02-13,2522,Expense,Dining,Fast Food Chain,Dining,Cash,false,Dining
TXN0001879,U004,2024-02-13,2190,Expense,Entertainment,Movie Tickets,Entertainment,Net Banking,false,Entertainment
TXN0001880,U004,2024-02-27,6830,Expense,Education,Udemy,Education,Credit Card,false,Education
TXN0001881,U004,2024-02-26,6487,Expense,Dining,Restaurant,Dining,Credit Card,false,Dining
TXN0001882,U004,2024-02-08,6158,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0001883,U004,2024-03-25,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001884,U004,2024-03-14,16514,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001885,U004,2024-03-13,1766,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0001886,U004,2024-03-18,6780,Expense,Groceries,Local Market,Groceries,Cash,false,Groceries
TXN0001887,U004,2024-03-09,14802,Expense,Medical,Clinic,Medical,UPI,false,Medical
TXN0001888,U004,2024-03-28,5861,Expense,Entertainment,Movie Tickets,Entertainment,Net Banking,false,Entertainment
TXN0001889,U004,2024-03-14,5934,Expense,Groceries,Whole Foods,Groceries,Net Banking,false,Groceries
TXN0001890,U004,2024-03-20,1917,Expense,Transportation,Ola,Transportation,Debit Card,false,Transportation
TXN0001891,U004,2024-03-19,6821,Expense,Groceries,Carrefour,Groceries,UPI,false,Groceries
TXN0001892,U004,2024-03-06,3225,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0001893,U004,2024-03-06,14817,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0001894,U004,2024-03-30,1044,Expense,Medical,Clinic,Medical,Credit Card,false,Medical
TXN0001895,U004,2024-04-27,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001896,U004,2024-04-20,3629,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0001897,U004,2024-04-19,17622,Expense,Shopping,Nike,Shopping,Debit Card,false,Shopping
TXN0001898,U004,2024-04-19,35409,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0001899,U004,2024-04-05,72429,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0001900,U004,2024-04-29,32174,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001901,U004,2024-04-03,18257,Expense,Shopping,Nike,Shopping,Net Banking,false,Shopping
TXN0001902,U004,2024-04-29,10493,Expense,Medical,Pharmacy,Medical,UPI,false,Medical
TXN0001903,U004,2024-04-04,2526,Expense,Dining,Fast Food Chain,Dining,Net Banking,false,Dining
TXN0001904,U004,2024-05-25,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001905,U004,2024-05-12,13192,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001906,U004,2024-05-03,8533,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0001907,U004,2024-05-26,9114,Expense,Shopping,Amazon,Shopping,UPI,false,Shopping
TXN0001908,U004,2024-05-26,95412,Expense,Rent,Property Management,Rent,UPI,true,Rent
TXN0001909,U004,2024-05-12,5702,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0001910,U004,2024-05-11,15285,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0001911,U004,2024-05-06,43782,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0001912,U004,2024-05-19,5546,Expense,Education,Books Store,Education,Cash,false,Education
TXN0001913,U004,2024-05-26,2309,Expense,Utilities,Water Supply,Utilities,Net Banking,false,Utilities
TXN0001914,U004,2024-06-28,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001915,U004,2024-06-02,24000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0001916,U004,2024-06-18,7146,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001917,U004,2024-06-16,3702,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0001918,U004,2024-06-27,13213,Expense,Medical,Clinic,Medical,UPI,false,Medical
TXN0001919,U004,2024-06-01,4144,Expense,Education,Udemy,Education,Credit Card,false,Education
TXN0001920,U004,2024-06-28,3119,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0001921,U004,2024-06-29,2845,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0001922,U004,2024-06-02,13052,Expense,Medical,Hospital,Medical,Debit Card,false,Medical
TXN0001923,U004,2024-06-06,5535,Expense,Groceries,Local Market,Groceries,UPI,false,Groceries
TXN0001924,U004,2024-06-02,2769,Expense,Transportation,Uber,Transportation,Cash,false,Transportation
TXN0001925,U004,2024-06-08,16176,Expense,Shopping,Zara,Shopping,Net Banking,false,Shopping
TXN0001926,U004,2024-07-26,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001927,U004,2024-07-29,16983,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001928,U004,2024-07-26,35411,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0001929,U004,2024-07-09,2298,Expense,Utilities,Gas Company,Utilities,UPI,false,Utilities
TXN0001930,U004,2024-07-12,3602,Expense,Utilities,Internet Provider,Utilities,Net Banking,false,Utilities
TXN0001931,U004,2024-07-16,3500,Expense,Education,Coursera,Education,Debit Card,false,Education
TXN0001932,U004,2024-07-17,7165,Expense,Groceries,Carrefour,Groceries,Credit Card,false,Groceries
TXN0001933,U004,2024-07-26,3284,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0001934,U004,2024-07-01,4763,Expense,Transportation,Uber,Transportation,Debit Card,false,Transportation
TXN0001935,U004,2024-07-31,3746,Expense,Transportation,Ola,Transportation,UPI,false,Transportation
TXN0001936,U004,2024-07-05,3060,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0001937,U004,2024-07-17,9330,Expense,Education,Udemy,Education,UPI,false,Education
TXN0001938,U004,2024-08-28,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001939,U004,2024-08-16,3801,Expense,Transportation,Uber,Transportation,Cash,false,Transportation
TXN0001940,U004,2024-08-24,5405,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0001941,U004,2024-08-11,2904,Expense,Entertainment,Gaming Store,Entertainment,Cash,false,Entertainment
TXN0001942,U004,2024-08-28,23403,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0001943,U004,2024-08-15,5206,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0001944,U004,2024-08-05,2970,Expense,Education,Coursera,Education,Cash,false,Education
TXN0001945,U004,2024-08-19,2401,Expense,Utilities,Gas Company,Utilities,Credit Card,false,Utilities
TXN0001946,U004,2024-08-14,6310,Expense,Groceries,Whole Foods,Groceries,Credit Card,false,Groceries
TXN0001947,U004,2024-08-29,12896,Expense,Insurance,Insurance Company,Insurance,Debit Card,true,Insurance
TXN0001948,U004,2024-08-21,16699,Expense,Shopping,Nike,Shopping,Net Banking,false,Shopping
TXN0001949,U004,2024-08-01,9921,Expense,Entertainment,Amazon Prime,Entertainment,Debit Card,false,Entertainment
TXN0001950,U004,2024-08-20,20782,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0001951,U004,2024-09-25,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001952,U004,2024-09-06,7868,Expense,Dining,Fast Food Chain,Dining,Debit Card,false,Dining
TXN0001953,U004,2024-09-24,57021,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0001954,U004,2024-09-13,57021,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0001955,U004,2024-09-12,3738,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0001956,U004,2024-09-21,1592,Expense,Transportation,Metro Card,Transportation,Credit Card,false,Transportation
TXN0001957,U004,2024-09-04,59841,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001958,U004,2024-09-19,5073,Expense,Groceries,Costco,Groceries,Net Banking,false,Groceries
TXN0001959,U004,2024-09-18,4708,Expense,Groceries,Local Market,Groceries,Credit Card,false,Groceries
TXN0001960,U004,2024-09-12,7511,Expense,Dining,Food Delivery,Dining,UPI,false,Dining
TXN0001961,U004,2024-10-25,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001962,U004,2024-10-30,4363,Expense,Entertainment,Movie Tickets,Entertainment,UPI,false,Entertainment
TXN0001963,U004,2024-10-03,6169,Expense,Groceries,Carrefour,Groceries,Net Banking,false,Groceries
TXN0001964,U004,2024-10-20,6932,Expense,Medical,Hospital,Medical,UPI,false,Medical
TXN0001965,U004,2024-10-29,2577,Expense,Utilities,Internet Provider,Utilities,Net Banking,false,Utilities
TXN0001966,U004,2024-10-18,3384,Expense,Dining,Food Delivery,Dining,Debit Card,false,Dining
TXN0001967,U004,2024-10-08,14598,Expense,Shopping,Flipkart,Shopping,Net Banking,false,Shopping
TXN0001968,U004,2024-10-21,5119,Expense,Insurance,Insurance Company,Insurance,Debit Card,true,Insurance
TXN0001969,U004,2024-10-31,4547,Expense,Groceries,Amazon Fresh,Groceries,Net Banking,false,Groceries
TXN0001970,U004,2024-10-06,4023,Expense,Groceries,Costco,Groceries,Cash,false,Groceries
TXN0001971,U004,2024-10-08,6076,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0001972,U004,2024-10-20,4996,Expense,Transportation,Parking,Transportation,Credit Card,false,Transportation
TXN0001973,U004,2024-10-13,3110,Expense,Medical,Pharmacy,Medical,Cash,false,Medical
TXN0001974,U004,2024-11-26,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001975,U004,2024-11-25,3397,Expense,Transportation,Ola,Transportation,Credit Card,false,Transportation
TXN0001976,U004,2024-11-15,4095,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0001977,U004,2024-11-30,3280,Expense,Medical,Hospital,Medical,UPI,false,Medical
TXN0001978,U004,2024-11-04,2993,Expense,Transportation,Ola,Transportation,Net Banking,false,Transportation
TXN0001979,U004,2024-11-12,3849,Expense,Utilities,Internet Provider,Utilities,UPI,false,Utilities
TXN0001980,U004,2024-11-18,157503,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0001981,U004,2024-11-08,2512,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0001982,U004,2024-11-19,25662,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0001983,U004,2024-11-16,5674,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0001984,U004,2024-11-27,7180,Expense,Insurance,Insurance Company,Insurance,Cash,true,Insurance
TXN0001985,U004,2024-11-28,3374,Expense,Education,Coursera,Education,Credit Card,false,Education
TXN0001986,U004,2024-12-25,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001987,U004,2024-12-09,24000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0001988,U004,2024-12-02,2897,Expense,Utilities,Internet Provider,Utilities,Cash,false,Utilities
TXN0001989,U004,2024-12-30,8068,Expense,Education,Udemy,Education,Cash,false,Education
TXN0001990,U004,2024-12-08,3076,Expense,Groceries,Amazon Fresh,Groceries,UPI,false,Groceries
TXN0001991,U004,2024-12-04,4553,Expense,Groceries,Local Market,Groceries,Cash,false,Groceries
TXN0001992,U004,2024-12-08,2929,Expense,Transportation,Gas Station,Transportation,Cash,false,Transportation
TXN0001993,U004,2024-12-04,12428,Expense,Entertainment,Gaming Store,Entertainment,Credit Card,false,Entertainment
TXN0001994,U004,2024-12-15,6549,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0001995,U004,2024-12-24,49215,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0001996,U004,2024-12-15,56651,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0001997,U004,2025-01-28,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0001998,U004,2025-01-15,5771,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0001999,U004,2025-01-13,3424,Expense,Utilities,Water Supply,Utilities,Net Banking,false,Utilities
TXN0002000,U004,2025-01-09,9216,Expense,Education,Udemy,Education,Debit Card,false,Education
TXN0002001,U004,2025-01-29,1563,Expense,Transportation,Gas Station,Transportation,Net Banking,false,Transportation
TXN0002002,U004,2025-01-17,4664,Expense,Education,Books Store,Education,Debit Card,false,Education
TXN0002003,U004,2025-01-23,3434,Expense,Dining,Cafe,Dining,Cash,false,Dining
TXN0002004,U004,2025-01-22,27915,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0002005,U004,2025-01-30,7666,Expense,Entertainment,Netflix,Entertainment,Net Banking,false,Entertainment
TXN0002006,U004,2025-01-21,7936,Expense,Groceries,Costco,Groceries,Credit Card,false,Groceries
TXN0002007,U004,2025-01-16,4428,Expense,Dining,Cafe,Dining,Cash,false,Dining
TXN0002008,U004,2025-01-05,2229,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0002009,U004,2025-01-05,2583,Expense,Transportation,Ola,Transportation,Debit Card,false,Transportation
TXN0002010,U004,2025-01-26,5834,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0002011,U004,2025-02-26,40000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002012,U004,2025-02-24,4812,Expense,Transportation,Metro Card,Transportation,UPI,false,Transportation
TXN0002013,U004,2025-02-03,8829,Expense,Entertainment,Movie Tickets,Entertainment,Debit Card,false,Entertainment
TXN0002014,U004,2025-02-05,1812,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0002015,U004,2025-02-11,36720,Expense,Medical,Clinic,Medical,UPI,false,Medical
TXN0002016,U004,2025-02-22,2193,Expense,Utilities,Electricity Board,Utilities,Debit Card,false,Utilities
TXN0002017,U004,2025-02-04,7729,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0002018,U004,2025-02-27,15020,Expense,Shopping,Local Store,Shopping,Debit Card,false,Shopping
TXN0002019,U004,2025-02-04,2973,Expense,Utilities,Gas Company,Utilities,UPI,false,Utilities
TXN0002020,U004,2025-02-26,3205,Expense,Utilities,Gas Company,Utilities,Net Banking,false,Utilities
TXN0002021,U004,2025-02-17,29024,Expense,Medical,Pharmacy,Medical,Debit Card,false,Medical
TXN0002022,U004,2025-02-04,7536,Expense,Groceries,Costco,Groceries,Debit Card,false,Groceries
